Jenis_Kelamin,Umur,SIM,Kode_Daerah,Sudah_Asuransi,Umur_Kendaraan,Kendaraan_Rusak,Premi,Kanal_Penjualan,Lama_Berlangganan,Tertarik,Prediksi
0,58,1,41,0,1,1,32602.0,12,109,0,0.0
0,47,1,28,1,1,0,58783.0,124,29,0,0.0
1,28,1,6,1,0,0,52744.0,152,281,0,0.0
0,22,1,50,1,0,0,43600.0,152,203,0,0.0
0,55,1,28,1,1,0,2630.0,24,106,0,0.0
0,26,1,16,1,0,0,24248.0,152,18,0,0.0
0,23,1,50,0,0,1,23248.0,152,285,0,0.0
1,26,1,28,1,0,0,28148.0,152,256,0,0.0
1,25,1,14,0,0,1,20833.0,152,30,0,0.0
1,24,1,41,0,0,1,41917.0,26,108,0,0.0
0,49,1,28,0,1,1,48359.0,124,296,1,0.0
0,24,1,28,1,0,0,32705.0,152,224,0,0.0
1,23,1,9,1,0,0,33424.0,160,194,0,0.0
1,26,1,35,0,0,1,24410.0,152,19,0,0.0
0,24,1,2,0,0,1,37817.0,152,159,0,0.0
1,21,1,30,1,0,0,32650.0,152,250,0,0.0
1,60,1,39,1,1,0,25391.0,122,19,0,0.0
1,20,1,8,0,0,1,35735.0,160,120,0,0.0
0,55,1,6,0,1,1,28467.0,26,102,0,0.0
0,22,1,6,1,0,0,34103.0,160,195,0,0.0
1,47,1,25,1,1,0,26084.0,124,14,0,0.0
1,29,1,2,0,0,1,25584.0,152,202,0,0.0
0,51,1,50,0,1,1,34910.0,124,174,0,0.0
1,74,1,28,0,1,1,2630.0,26,182,0,0.0
1,25,1,35,1,0,0,25995.0,152,165,0,0.0
1,27,1,8,1,0,0,35300.0,152,42,0,0.0
0,31,1,19,1,1,0,2630.0,156,240,0,0.0
1,34,1,11,0,1,1,2630.0,26,189,0,1.0
0,53,1,18,1,1,0,31506.0,26,255,0,0.0
0,75,1,28,0,1,1,56130.0,26,261,0,0.0
0,22,1,30,1,0,0,30227.0,152,202,0,0.0
1,43,1,28,0,1,1,2630.0,124,178,0,1.0
1,42,1,15,1,1,0,47326.0,152,18,0,0.0
1,52,1,29,0,1,1,2630.0,157,92,0,1.0
1,22,1,10,1,0,0,23620.0,152,196,0,0.0
0,50,1,28,0,1,1,36468.0,61,42,0,0.0
0,59,1,46,1,1,0,48823.0,124,246,0,0.0
0,52,1,28,1,1,1,43067.0,26,225,0,0.0
1,39,1,28,0,1,1,37090.0,26,71,0,0.0
1,61,1,28,0,2,1,47258.0,122,180,1,0.0
0,29,1,27,0,0,1,28003.0,152,122,0,0.0
1,22,1,33,1,0,0,36616.0,152,88,0,0.0
1,62,1,28,0,1,1,46755.0,26,258,0,0.0
0,57,1,28,0,1,1,42354.0,26,94,1,0.0
0,20,1,28,0,1,1,2630.0,122,125,1,0.0
1,41,1,28,0,1,1,49118.0,124,182,0,0.0
0,30,1,6,0,1,1,2630.0,156,152,0,0.0
1,70,1,28,1,1,0,2630.0,26,26,0,0.0
0,27,1,29,1,1,0,2630.0,154,247,0,0.0
1,23,1,8,1,0,0,34958.0,152,98,0,0.0
1,24,1,15,1,0,0,37462.0,152,57,0,0.0
0,26,1,29,1,1,0,31833.0,124,156,0,0.0
1,23,1,47,1,0,0,29971.0,152,50,0,0.0
0,50,1,35,0,1,1,24955.0,154,176,0,0.0
1,29,1,41,0,1,1,28270.0,124,194,1,0.0
0,69,1,14,1,1,1,2630.0,157,227,0,0.0
0,42,1,38,0,1,1,20936.0,157,92,0,1.0
0,68,1,0,0,1,1,2630.0,124,290,0,0.0
0,49,1,4,0,1,1,46633.0,124,273,1,0.0
0,49,1,28,0,1,1,46264.0,124,95,1,0.0
0,28,1,28,1,0,0,50316.0,152,214,0,0.0
1,22,1,36,0,0,0,48049.0,152,61,0,0.0
1,48,1,7,1,1,0,2630.0,124,209,0,0.0
0,43,1,15,1,1,0,37275.0,26,256,0,0.0
1,41,1,30,0,1,1,40027.0,154,197,0,0.0
1,46,1,28,0,2,1,2630.0,61,68,0,0.0
1,62,1,27,1,1,0,40407.0,26,35,0,0.0
1,20,1,33,0,0,0,2630.0,160,189,0,0.0
1,20,1,8,1,0,0,38372.0,160,274,0,0.0
0,26,1,41,1,0,0,20685.0,152,119,0,0.0
0,29,1,4,1,1,0,22553.0,154,41,0,0.0
0,23,1,14,1,0,0,25463.0,152,51,0,0.0
1,45,1,28,0,1,1,32919.0,26,53,0,0.0
1,40,1,28,0,1,1,42159.0,124,226,0,0.0
0,46,1,48,0,1,0,2630.0,124,263,0,0.0
1,26,1,41,1,0,0,18353.0,152,36,0,0.0
1,25,1,47,1,0,0,29430.0,152,183,0,0.0
0,49,1,46,0,0,1,36267.0,93,47,0,0.0
1,61,1,45,0,1,0,28893.0,26,185,0,0.0
0,54,1,4,0,1,1,2630.0,163,165,0,0.0
0,80,1,50,1,1,1,34280.0,26,41,0,0.0
1,21,1,46,0,0,1,34312.0,160,218,0,0.0
1,51,1,28,1,1,0,54258.0,26,69,0,0.0
0,20,1,28,0,0,1,40283.0,124,295,1,0.0
1,75,1,28,0,1,1,46145.0,157,48,0,0.0
0,26,1,11,1,0,0,33434.0,152,119,0,0.0
0,23,1,36,0,0,1,39079.0,152,254,0,0.0
0,25,1,13,1,0,0,30799.0,152,69,0,0.0
1,32,1,18,0,0,1,35735.0,152,292,0,0.0
0,47,1,33,1,1,0,32684.0,124,217,0,0.0
1,21,1,13,1,0,0,22630.0,160,267,0,0.0
0,23,1,46,0,0,0,2630.0,152,297,0,0.0
1,22,1,41,0,0,1,41841.0,152,253,1,0.0
0,43,1,29,0,1,1,53145.0,156,222,0,0.0
0,26,1,28,1,0,0,29072.0,152,116,0,0.0
1,75,1,39,1,1,0,31653.0,26,72,0,0.0
1,29,1,30,0,0,1,2630.0,152,31,0,0.0
1,43,1,1,0,1,1,2630.0,124,111,0,0.0
0,69,1,46,0,1,1,26959.0,124,241,0,0.0
1,31,1,8,1,0,0,35465.0,152,110,0,0.0
1,43,1,38,0,1,1,27005.0,26,84,0,0.0
1,47,1,23,1,1,0,23954.0,124,190,0,0.0
0,53,1,37,0,1,1,38745.0,163,60,0,0.0
1,25,1,28,1,0,0,2630.0,26,112,0,0.0
0,49,1,8,0,2,1,32108.0,26,179,0,1.0
0,44,1,28,0,1,1,25103.0,122,143,1,0.0
1,50,1,36,0,1,0,2630.0,124,262,0,0.0
0,43,1,28,0,1,1,2630.0,122,161,0,0.0
0,51,1,12,0,1,1,30117.0,26,263,0,0.0
0,41,1,8,0,1,1,36615.0,124,132,0,0.0
1,27,1,30,1,0,0,19787.0,152,143,0,0.0
1,41,1,8,0,1,1,28683.0,124,150,0,0.0
1,24,1,11,1,0,0,38718.0,152,294,0,0.0
1,28,1,47,1,0,0,33123.0,152,244,0,0.0
1,27,1,49,1,0,0,2630.0,152,238,0,0.0
0,23,1,47,0,1,1,34904.0,154,253,0,0.0
0,40,1,0,1,1,0,2630.0,26,213,0,0.0
1,30,1,29,0,0,1,36513.0,124,228,0,0.0
1,67,1,38,0,1,1,37379.0,124,287,1,0.0
0,43,1,28,0,1,1,50067.0,124,175,0,0.0
1,26,1,28,1,0,0,29646.0,152,68,0,0.0
1,23,1,6,1,0,0,21571.0,152,263,0,0.0
0,41,1,11,0,1,1,27780.0,42,61,1,0.0
1,33,1,28,0,0,1,39051.0,26,236,1,0.0
0,21,1,15,1,0,0,36483.0,160,195,0,0.0
1,30,1,29,1,0,0,32605.0,152,66,0,0.0
1,50,1,8,1,1,0,30245.0,25,36,0,0.0
0,24,1,37,1,0,0,33536.0,152,17,0,0.0
1,26,1,28,1,1,0,2630.0,156,256,0,0.0
0,23,1,30,1,0,0,32437.0,152,55,0,0.0
0,43,1,28,0,1,1,43177.0,122,46,0,0.0
0,26,1,36,1,0,0,32293.0,152,55,0,0.0
0,24,1,46,1,0,0,19042.0,160,173,0,0.0
0,45,1,8,0,1,1,40777.0,124,34,0,0.0
0,73,1,28,0,1,1,50519.0,26,105,0,0.0
1,22,1,8,0,0,1,34590.0,152,77,0,0.0
0,29,1,10,1,0,0,26005.0,152,286,0,0.0
0,24,1,6,1,0,0,22830.0,152,299,0,0.0
0,21,1,8,0,0,1,39196.0,160,299,0,0.0
0,21,1,11,1,0,0,28364.0,152,273,0,0.0
1,24,1,41,1,0,0,26687.0,152,117,0,0.0
0,24,1,8,1,0,0,30651.0,152,214,0,0.0
0,21,1,14,0,0,1,26758.0,152,76,0,0.0
1,24,1,8,1,0,0,21382.0,152,274,0,0.0
1,24,1,36,1,0,0,35359.0,152,272,0,0.0
1,34,1,28,1,1,0,42351.0,26,287,0,0.0
0,37,1,23,1,1,1,31295.0,156,157,0,0.0
0,23,1,28,1,0,0,57674.0,152,237,0,0.0
1,28,1,3,0,1,1,29033.0,26,104,1,0.0
0,51,1,17,0,1,0,19664.0,124,117,0,0.0
1,55,1,8,1,1,0,33004.0,124,117,0,0.0
1,49,1,28,0,1,1,33393.0,26,172,1,0.0
0,24,1,46,1,0,0,33831.0,152,191,0,0.0
1,23,1,18,1,0,0,34029.0,152,154,0,0.0
0,24,1,18,1,0,0,29433.0,152,206,0,0.0
1,28,1,15,1,0,0,52479.0,152,70,0,0.0
1,46,1,28,0,1,1,43102.0,122,255,1,0.0
0,21,1,47,1,0,0,29410.0,160,131,0,0.0
1,22,1,30,0,0,1,32345.0,152,233,0,0.0
0,24,1,37,0,0,1,34516.0,160,124,0,0.0
0,28,1,33,0,0,1,2630.0,163,127,0,0.0
0,71,1,28,0,2,1,40970.0,26,172,1,1.0
0,23,1,29,1,0,0,38622.0,152,170,0,0.0
1,68,1,28,1,1,0,42233.0,26,170,0,0.0
1,39,1,28,0,1,0,26969.0,124,123,0,0.0
0,24,1,8,1,0,0,35320.0,152,297,0,0.0
1,22,1,30,1,0,0,22914.0,152,99,0,0.0
1,63,1,18,1,1,0,58920.0,26,42,0,0.0
1,22,1,8,1,0,0,41202.0,152,27,0,0.0
1,28,1,28,1,0,0,58075.0,152,273,0,0.0
1,22,1,41,1,0,0,30062.0,124,278,0,0.0
0,30,1,18,1,0,0,38471.0,152,100,0,0.0
0,24,1,28,1,0,0,37638.0,152,98,0,0.0
0,47,1,31,0,1,1,2630.0,124,224,0,0.0
0,24,1,28,0,1,1,43909.0,124,249,0,0.0
0,64,1,8,1,1,0,2630.0,26,247,0,0.0
0,45,1,28,1,1,0,27824.0,26,274,0,0.0
0,36,1,28,0,1,1,52553.0,61,271,0,0.0
1,39,1,38,0,1,1,2630.0,156,215,0,1.0
0,40,1,28,0,1,1,28928.0,26,151,0,0.0
0,24,1,33,0,0,1,2630.0,152,252,0,0.0
1,43,1,8,0,1,1,28099.0,124,38,1,0.0
1,25,1,15,1,0,0,32160.0,152,175,0,0.0
0,43,1,8,1,1,0,31988.0,7,26,0,0.0
0,23,1,46,1,0,0,26315.0,160,127,0,0.0
0,24,1,28,0,0,1,45894.0,156,23,0,0.0
1,24,1,28,0,0,1,2630.0,156,290,0,0.0
1,33,1,10,1,0,0,2630.0,152,134,0,0.0
1,77,1,17,1,1,0,2630.0,124,276,0,0.0
0,35,1,10,1,1,0,2630.0,124,181,0,0.0
1,30,1,26,0,0,1,36043.0,160,27,0,0.0
1,23,1,35,1,0,0,47640.0,152,159,0,0.0
0,57,1,8,1,1,1,59292.0,26,296,0,0.0
0,56,1,11,0,1,1,2630.0,156,250,0,0.0
1,23,1,40,0,0,1,31495.0,152,90,0,0.0
0,47,1,46,1,1,0,39084.0,26,57,0,0.0
0,65,1,17,1,1,0,2630.0,124,266,0,0.0
0,44,1,10,0,1,0,47708.0,26,56,0,0.0
0,40,1,28,0,1,1,49304.0,124,218,0,0.0
0,74,1,1,1,1,0,2630.0,124,291,0,0.0
0,34,1,8,1,0,0,30215.0,152,72,0,0.0
0,35,1,28,0,1,1,27996.0,124,274,0,0.0
1,23,1,44,1,0,0,2630.0,152,273,0,0.0
1,47,1,31,0,1,1,2630.0,26,43,0,1.0
1,42,1,0,0,1,1,2630.0,124,79,1,1.0
1,74,1,28,0,2,1,43049.0,26,285,1,0.0
0,48,1,28,0,2,1,50498.0,26,269,0,1.0
0,34,1,47,1,1,1,2630.0,156,193,0,0.0
0,56,1,46,0,1,1,26665.0,124,167,0,0.0
0,45,1,28,0,2,1,35308.0,26,23,0,0.0
1,23,1,24,1,0,0,2630.0,152,172,0,0.0
1,30,1,18,1,0,0,33017.0,152,29,0,0.0
1,25,1,29,1,0,0,23832.0,152,45,0,0.0
1,34,1,48,0,1,1,2630.0,156,107,0,0.0
1,23,1,17,1,0,0,36405.0,152,123,0,0.0
0,27,1,34,0,0,1,29467.0,152,47,0,0.0
1,32,1,41,0,1,1,21329.0,157,119,1,0.0
1,33,1,10,1,0,0,34581.0,152,53,0,0.0
0,37,1,46,0,1,1,28868.0,124,235,1,0.0
0,64,0,28,0,1,0,30347.0,124,61,0,0.0
0,48,1,28,1,1,0,36390.0,26,175,0,0.0
1,23,1,32,1,0,0,25777.0,152,280,0,0.0
1,51,1,37,0,1,1,2630.0,124,192,1,0.0
0,50,1,30,0,1,1,27989.0,122,31,0,0.0
1,23,1,8,0,0,1,51871.0,152,197,1,0.0
1,23,1,50,1,0,0,32237.0,152,204,0,0.0
0,21,1,25,0,0,1,39377.0,160,118,0,0.0
1,54,1,23,0,1,0,28678.0,26,25,0,0.0
1,23,1,16,0,0,0,25751.0,151,203,0,0.0
0,51,1,28,0,1,1,38841.0,124,192,0,0.0
1,25,1,44,1,0,0,2630.0,152,36,0,0.0
0,45,1,32,0,1,1,24406.0,14,212,0,0.0
0,24,1,11,0,1,1,36300.0,26,34,1,0.0
1,33,1,15,1,1,0,43299.0,157,54,0,0.0
1,24,1,50,1,0,0,45296.0,151,236,0,0.0
1,27,1,37,1,0,0,2630.0,152,176,0,0.0
1,24,1,6,1,0,0,27149.0,152,236,0,0.0
1,21,1,47,0,0,1,33541.0,152,155,0,0.0
1,24,1,41,1,0,0,26769.0,152,290,0,0.0
0,52,1,28,0,2,1,45152.0,26,45,0,0.0
0,60,1,28,0,1,1,43092.0,125,262,0,0.0
0,29,1,46,1,0,0,38734.0,160,15,0,0.0
0,33,1,28,1,1,0,42319.0,124,222,0,0.0
0,41,1,28,1,1,0,2630.0,26,293,0,0.0
0,29,1,36,0,0,1,34208.0,152,142,0,0.0
1,50,1,3,0,1,1,2630.0,156,231,1,0.0
0,73,1,28,0,1,1,29019.0,47,147,0,0.0
0,67,1,28,0,1,1,51715.0,122,20,0,0.0
0,23,1,38,0,0,1,28027.0,152,80,1,0.0
0,73,1,15,1,1,0,32515.0,26,276,0,0.0
1,76,1,28,0,1,1,48492.0,26,79,0,0.0
0,40,1,36,0,0,1,33588.0,26,45,0,0.0
0,24,1,28,0,0,1,28574.0,160,251,0,0.0
1,32,1,3,0,0,1,2630.0,154,165,0,0.0
1,25,1,23,1,0,0,37224.0,152,268,0,0.0
1,52,1,39,0,1,1,27470.0,26,13,0,0.0
0,49,1,28,0,1,1,30705.0,25,187,0,0.0
0,26,1,46,0,0,1,31197.0,124,252,1,0.0
1,24,1,45,0,0,0,33293.0,152,232,0,0.0
1,27,1,11,1,0,0,33269.0,152,80,0,0.0
1,24,1,15,1,0,0,39754.0,152,156,0,0.0
1,24,1,41,1,0,0,33692.0,152,208,0,0.0
0,44,1,28,0,1,1,29781.0,26,136,1,0.0
0,22,1,46,1,0,0,39703.0,152,281,0,0.0
0,28,1,11,1,0,0,34143.0,152,260,0,0.0
0,24,1,28,1,0,0,2630.0,152,280,0,0.0
0,59,1,41,1,1,0,35058.0,124,263,0,0.0
0,45,1,28,1,1,0,35377.0,124,167,0,0.0
1,58,1,28,1,1,0,29480.0,124,131,0,0.0
0,58,1,33,1,1,0,2630.0,138,62,0,0.0
0,60,1,8,1,1,0,30851.0,26,274,0,0.0
1,45,1,41,0,1,0,26833.0,154,132,0,0.0
0,56,1,33,0,1,1,36574.0,11,159,0,0.0
0,22,1,6,1,0,0,25582.0,152,30,0,0.0
0,47,1,28,0,1,1,45231.0,26,46,0,0.0
0,46,1,50,0,2,0,2630.0,157,249,0,0.0
1,26,1,8,1,0,0,33324.0,152,273,0,0.0
1,25,1,8,0,0,1,36699.0,152,244,0,0.0
1,45,1,28,0,1,1,2630.0,31,224,0,1.0
0,46,1,28,0,1,1,53264.0,26,124,1,1.0
0,52,1,28,0,1,1,30923.0,26,264,0,0.0
1,25,1,30,1,0,0,21704.0,152,25,0,0.0
0,28,1,39,0,0,1,31031.0,124,197,0,0.0
1,25,1,30,1,0,0,29479.0,152,200,0,0.0
1,23,1,50,0,0,1,29750.0,152,290,0,0.0
0,24,1,18,0,0,1,29152.0,152,284,1,0.0
0,29,1,28,1,0,0,60746.0,152,244,0,0.0
0,23,1,41,1,0,0,33354.0,152,280,0,0.0
1,61,1,15,0,1,1,2630.0,156,250,0,0.0
1,22,1,27,0,0,1,28742.0,152,75,0,0.0
0,36,1,33,1,1,0,27282.0,124,261,0,0.0
0,40,1,11,0,1,1,41565.0,163,72,0,0.0
1,58,1,28,0,2,1,44555.0,26,29,0,0.0
0,26,1,28,1,0,0,47078.0,152,194,0,0.0
0,27,1,6,1,0,0,24821.0,152,100,0,0.0
1,35,1,8,1,1,0,38980.0,152,280,0,0.0
0,52,1,20,0,1,1,2630.0,26,292,0,0.0
0,20,1,36,1,0,0,42958.0,160,35,0,0.0
1,48,1,8,0,1,1,38031.0,124,193,0,0.0
1,21,1,8,0,0,1,37438.0,160,109,0,0.0
1,24,1,8,1,0,0,41432.0,152,46,0,0.0
1,22,1,41,0,0,1,34887.0,152,57,1,0.0
0,32,1,14,0,0,1,44065.0,124,127,0,0.0
1,42,1,28,0,2,1,27697.0,26,158,0,1.0
0,44,1,8,0,1,1,2630.0,26,115,0,0.0
0,54,1,28,0,1,1,50956.0,26,108,0,0.0
0,55,1,47,0,1,1,2630.0,156,124,0,0.0
0,61,1,28,0,1,1,36830.0,155,173,0,0.0
1,63,1,28,0,1,1,28539.0,122,55,1,0.0
0,30,1,28,1,0,0,53266.0,152,294,0,0.0
0,25,1,8,1,0,0,40690.0,152,87,0,0.0
0,20,1,36,1,0,1,2630.0,160,13,0,0.0
0,22,1,8,0,0,0,34541.0,152,118,0,0.0
0,35,1,0,1,1,0,2630.0,26,95,0,0.0
0,50,1,2,0,1,1,40846.0,26,171,0,1.0
0,52,1,28,0,1,1,32953.0,26,233,0,1.0
0,35,1,37,0,1,1,35479.0,152,182,0,0.0
0,38,1,28,0,1,1,49483.0,124,257,1,1.0
1,26,1,30,0,0,1,25385.0,152,186,0,0.0
1,27,1,10,1,0,0,30688.0,152,156,0,0.0
1,27,1,29,0,0,1,27532.0,124,196,0,0.0
0,22,1,13,1,0,0,30227.0,152,38,0,0.0
1,42,1,8,1,1,0,36637.0,124,161,0,0.0
1,22,1,42,1,0,0,44451.0,152,231,0,0.0
0,46,1,30,1,1,0,27019.0,152,33,0,0.0
1,23,1,28,1,0,0,31024.0,152,86,0,0.0
0,27,1,30,1,0,0,25739.0,152,297,0,0.0
1,26,1,16,1,0,0,34819.0,152,213,0,0.0
0,51,1,28,0,1,1,35681.0,26,258,0,0.0
0,53,1,48,0,1,1,2630.0,26,51,0,0.0
1,51,1,48,1,1,0,2630.0,26,250,0,0.0
0,66,1,50,0,2,1,46261.0,8,298,1,0.0
0,29,1,28,0,1,1,42724.0,124,44,1,1.0
1,60,1,28,1,1,0,36891.0,26,226,0,0.0
0,52,1,28,0,1,1,41567.0,122,85,0,0.0
1,30,1,30,1,0,0,2630.0,152,105,0,0.0
1,24,1,11,1,0,0,2630.0,152,25,0,0.0
1,44,1,28,0,1,1,32243.0,26,104,1,0.0
1,22,1,14,1,0,0,32163.0,152,277,0,0.0
1,41,1,7,0,1,1,27206.0,26,217,0,0.0
1,25,1,28,1,0,0,38223.0,152,239,0,0.0
1,40,1,19,0,1,1,2630.0,124,204,0,1.0
0,27,1,30,1,0,0,28469.0,152,177,0,0.0
1,38,1,14,1,1,0,23962.0,152,87,0,0.0
0,21,1,41,0,0,1,27959.0,152,146,0,0.0
0,49,1,28,0,1,0,48573.0,26,23,0,0.0
0,23,1,12,1,0,0,30582.0,152,53,0,0.0
1,25,1,21,1,0,0,30531.0,152,213,0,0.0
0,22,1,50,1,0,0,35716.0,160,54,0,0.0
0,53,1,29,1,1,0,37842.0,26,185,0,0.0
1,21,1,23,1,0,0,38152.0,152,155,0,0.0
0,51,1,43,0,1,1,32216.0,124,72,0,0.0
1,41,1,50,1,1,0,27845.0,152,26,0,0.0
0,65,1,7,1,1,0,56140.0,124,59,0,0.0
0,45,1,50,1,1,0,31712.0,124,120,0,0.0
0,22,1,30,1,0,0,29653.0,152,182,0,0.0
1,25,1,21,1,0,0,25335.0,152,165,0,0.0
0,20,1,12,1,0,0,31061.0,160,242,0,0.0
1,24,1,41,1,0,0,37237.0,152,209,0,0.0
1,48,1,28,1,1,0,58654.0,26,226,0,0.0
0,39,1,42,0,1,1,28642.0,124,55,0,0.0
0,65,1,3,0,1,1,2630.0,156,256,0,1.0
1,47,1,28,1,1,0,52139.0,25,61,0,0.0
0,45,1,46,1,1,0,43053.0,26,117,0,0.0
1,51,1,28,1,1,0,50573.0,124,99,0,0.0
1,25,1,9,1,0,0,24956.0,152,233,0,0.0
0,42,1,47,0,1,1,27368.0,16,120,0,0.0
0,35,1,36,0,1,1,27240.0,154,200,0,0.0
0,25,1,6,0,0,1,26385.0,152,186,0,0.0
1,26,1,15,1,0,0,52809.0,152,97,0,0.0
0,70,1,28,1,1,0,43874.0,122,269,0,0.0
0,31,1,15,1,0,0,28604.0,152,57,0,0.0
0,57,1,28,0,2,1,35102.0,26,242,1,0.0
1,21,1,39,0,0,1,34136.0,160,26,0,0.0
1,24,1,36,0,0,1,42688.0,152,44,0,0.0
1,33,1,21,1,0,0,24720.0,152,184,0,0.0
1,21,1,46,1,0,0,23692.0,152,196,0,0.0
0,36,1,30,1,1,0,24279.0,152,188,0,0.0
1,25,1,46,1,0,0,22401.0,152,31,0,0.0
0,27,1,30,1,0,0,34530.0,152,204,0,0.0
0,32,1,28,0,0,1,36525.0,124,224,0,0.0
1,63,1,28,1,1,0,37568.0,124,115,0,0.0
1,25,1,14,1,0,0,32132.0,152,62,0,0.0
0,70,0,3,0,1,1,46642.0,124,208,0,0.0
1,44,1,28,0,1,1,33487.0,154,81,1,0.0
1,26,1,33,1,0,0,47348.0,152,77,0,0.0
1,48,1,28,0,1,1,2630.0,26,149,1,0.0
0,26,1,8,1,0,0,20200.0,160,203,0,0.0
0,64,1,8,0,1,1,39936.0,124,244,0,0.0
0,37,1,11,0,1,1,25809.0,124,201,0,1.0
0,47,1,29,0,1,1,2630.0,26,129,1,0.0
0,24,1,36,1,0,0,2630.0,152,233,0,0.0
0,35,1,29,0,1,1,33630.0,157,15,1,0.0
1,40,1,28,0,1,1,31214.0,26,190,0,0.0
0,35,1,30,1,1,0,29215.0,152,153,0,0.0
0,62,1,47,0,1,1,44318.0,26,47,0,0.0
0,48,1,28,1,1,0,35572.0,25,295,0,0.0
0,24,1,8,1,0,0,38120.0,26,115,0,0.0
1,64,1,41,0,1,1,25414.0,122,237,0,0.0
0,21,1,30,1,0,0,35150.0,152,277,0,0.0
1,24,1,8,1,0,0,31695.0,152,97,0,0.0
0,76,1,28,0,1,1,35892.0,122,84,0,0.0
0,61,1,8,1,1,0,45938.0,124,142,0,0.0
1,25,1,26,0,0,0,2630.0,152,75,0,0.0
0,23,1,46,1,0,0,29467.0,152,78,0,0.0
0,36,1,47,0,1,1,32868.0,124,124,1,0.0
0,61,1,31,0,1,1,2630.0,42,260,0,0.0
0,47,1,28,1,1,0,2630.0,52,177,0,0.0
0,25,1,37,1,0,0,47390.0,152,220,0,0.0
0,66,1,50,0,1,1,31476.0,26,75,0,0.0
1,24,1,29,1,0,0,50725.0,152,161,0,0.0
0,41,1,28,0,1,1,47142.0,124,218,0,0.0
1,22,1,37,1,0,1,2630.0,152,196,0,0.0
1,44,1,28,0,1,1,41261.0,124,234,0,0.0
1,24,1,43,0,0,1,40123.0,152,36,0,0.0
1,24,1,36,1,0,0,26584.0,152,123,0,0.0
0,23,1,47,1,0,0,34087.0,152,133,0,0.0
0,61,1,28,0,1,1,59577.0,124,163,1,0.0
0,33,1,50,1,0,0,34676.0,152,166,0,0.0
0,53,1,28,0,1,1,33004.0,26,97,1,0.0
0,56,1,28,0,1,1,35453.0,26,263,1,1.0
0,49,1,46,0,1,1,28039.0,94,284,0,0.0
0,23,1,8,0,0,1,43532.0,152,218,0,0.0
1,23,1,28,0,0,1,45175.0,163,39,0,0.0
0,52,1,28,0,1,1,42493.0,26,281,1,0.0
1,64,1,28,1,1,0,2630.0,157,141,0,0.0
1,59,1,50,1,1,1,34640.0,26,233,0,0.0
1,27,1,3,1,0,0,37924.0,152,121,0,0.0
1,25,1,27,1,0,0,32453.0,152,18,0,0.0
0,59,1,28,0,1,1,50472.0,124,24,0,0.0
1,20,1,15,1,0,0,31297.0,160,95,0,0.0
0,42,1,28,0,1,1,23058.0,124,174,0,0.0
0,23,1,8,1,0,0,49408.0,152,70,0,0.0
0,42,1,47,1,1,0,27088.0,152,215,0,0.0
0,33,1,28,0,0,1,34366.0,124,199,0,0.0
1,24,1,8,0,0,1,27511.0,152,223,0,0.0
1,50,1,50,1,1,0,24819.0,152,11,0,0.0
1,26,1,14,1,0,0,27890.0,152,82,0,0.0
0,64,1,47,1,1,0,49274.0,124,266,0,0.0
1,26,1,50,1,0,0,42418.0,152,21,0,0.0
1,25,1,15,1,0,0,28362.0,152,211,0,0.0
0,26,1,28,1,0,0,27509.0,152,121,0,0.0
0,41,1,28,0,1,1,42088.0,124,52,0,0.0
0,25,1,36,0,0,1,2630.0,160,95,0,0.0
0,36,1,0,1,1,0,2630.0,26,100,0,0.0
1,30,1,10,1,0,0,2630.0,152,258,0,0.0
1,50,1,37,1,1,0,2630.0,152,56,0,0.0
1,27,1,41,1,0,0,31089.0,152,132,0,0.0
1,25,1,27,0,0,1,37218.0,152,247,0,0.0
0,32,1,46,0,0,1,25016.0,152,114,0,0.0
1,24,1,24,0,0,1,25464.0,152,60,0,0.0
1,20,1,13,1,0,0,29488.0,160,86,0,0.0
0,24,1,6,0,0,1,22231.0,152,14,1,0.0
0,21,1,11,0,1,1,38277.0,26,14,0,0.0
0,36,1,15,0,1,1,39747.0,124,289,1,0.0
1,22,1,43,0,0,1,24428.0,160,233,0,0.0
0,41,1,46,1,1,0,30593.0,124,16,0,0.0
1,29,1,28,0,0,1,57184.0,152,39,0,0.0
1,28,1,28,1,0,0,41863.0,152,174,0,0.0
0,59,1,28,0,2,1,39223.0,26,67,0,1.0
0,22,1,17,1,0,0,39371.0,160,250,0,0.0
1,52,1,48,0,1,1,2630.0,26,207,0,0.0
0,35,1,2,0,1,1,28971.0,154,226,0,0.0
1,30,1,43,0,1,1,24071.0,155,235,0,0.0
0,29,1,50,1,0,0,48313.0,152,25,0,0.0
0,45,1,28,0,1,1,31866.0,67,248,0,0.0
0,53,1,8,0,1,1,29452.0,26,270,1,0.0
0,46,1,8,1,1,0,2630.0,26,223,0,0.0
1,56,1,8,1,1,0,2630.0,124,70,0,0.0
1,64,1,28,0,2,1,25887.0,26,11,0,0.0
0,21,1,39,1,0,1,2630.0,160,85,0,0.0
1,44,1,36,0,1,1,35200.0,26,44,0,0.0
1,67,1,28,1,1,0,34051.0,26,167,0,0.0
0,80,1,28,0,1,1,39835.0,111,38,0,0.0
1,22,1,11,1,0,0,27525.0,152,239,0,0.0
1,23,1,21,1,0,0,28247.0,152,126,0,0.0
1,23,1,18,1,0,0,26044.0,152,51,0,0.0
1,22,1,8,1,0,0,31618.0,152,22,0,0.0
0,24,1,6,0,0,1,22767.0,152,173,0,0.0
